Open,High,Low,Close,Volume,Change,company_name,Code,Date,MA_5,STD,Upper,Lower,Out,OBV,MA,CCI,fast_k,fast_d,ROC,RSI,RSI_DP,MFI,DP,ks_ROC,ks_DP,ks_fast,Score
379500,383500,376000,378000,173673,-0.006570302233902758,POSCO홀딩스,005490,2018-01-16,376800.0,20789.214688593238,418378.42937718646,335221.57062281354,0,-972598,353175.0,177.3148003864492,59.64912280701754,76.69114647082823,0.18495297805642633,63.67254119728631,-0.08450000000000002,60.7950362187881,0.07030000000000003,-0.012,0.010399999999999965,97.35983222958055,0.34200894832611084
376000,386000,375500,385500,230473,0.01984126984126977,POSCO홀딩스,005490,2018-01-17,379400.0,21440.53895139569,422281.0779027914,336518.9220972086,0,-742125,355775.0,171.91844300278018,84.90566037735849,77.56116743518882,0.19349845201238391,70.24719720434692,0.026799999999999935,61.17989875120949,0.08349999999999991,-0.0138,0.008199999999999985,91.78803708609267,0.492777943611145
385500,388500,379500,385000,211404,-0.0012970168612191912,POSCO홀딩스,005490,2018-01-18,383100.0,21185.56795258708,425471.1359051742,340728.8640948258,0,-953529,358725.0,162.52364225884887,83.01886792452831,80.27605213120559,0.2087912087912088,69.24462861630168,-0.008099999999999996,67.22764740005314,0.07319999999999993,-0.0107,0.008599999999999941,82.84116501582761,0.546748697757721
385000,395500,384000,385500,227900,0.0012987012987013546,POSCO홀딩스,005490,2018-01-19,382900.0,20605.377427928106,424110.7548558562,341689.2451441438,0,-725629,361650.0,160.92706836812272,69.23076923076923,75.17483755630681,0.2084639498432602,69.76248863545491,0.023600000000000065,71.96518346826247,0.06590000000000007,-0.004,0.010499999999999954,82.12875186514957,0.4386822283267975
385000,386000,368000,377500,249860,-0.02075226977950717,POSCO홀딩스,005490,2018-01-22,382300.0,19773.78647550712,421847.57295101427,342752.42704898573,0,-975489,363850.0,114.10461538461529,44.61538461538462,68.28396099101164,0.22764227642276422,52.718961313903336,-0.1905,65.77956277764024,0.03750000000000009,-0.0097,0.0034000000000000696,54.33504036949367,0.4086546003818512
377500,382000,376000,380000,174829,0.0066225165562914245,POSCO홀딩스,005490,2018-01-23,382700.0,19024.22278653139,420748.44557306275,344651.55442693725,0,-800660,366000.0,112.88894207754895,52.307692307692314,66.81567489114659,0.22778675282714056,56.687093341822205,-0.11050000000000004,66.88389451086158,0.0383,0.0073,0.017099999999999893,100.0,0.22970332205295563
380000,387000,378000,387000,190705,0.018421052631578894,POSCO홀딩스,005490,2018-01-24,383000.0,18283.58481491559,419567.16962983116,346432.83037016884,0,-609955,368500.0,119.21160893447899,69.0909090909091,63.652724633856714,0.2364217252396166,66.21439784483717,0.05230000000000001,64.00001834520056,0.05020000000000002,0.0013,0.01760000000000006,87.14269137588852,0.3105718791484833
387000,394000,376500,392000,274674,0.012919896640826822,POSCO홀딩스,005490,2018-01-25,384400.0,17658.958513725414,419717.9170274508,349082.0829725492,0,-335281,371125.0,121.52681169773584,87.27272727272727,64.5034965034965,0.23659305993690852,71.57388708807193,0.1291,61.479816383418,0.05620000000000003,0.0111,0.027099999999999902,97.32626252080858,0.2246934026479721
393000,396000,387500,395000,194814,0.007653061224489832,POSCO홀딩스,005490,2018-01-26,386300.0,16174.297349091989,418648.594698184,353951.405301816,0,-140467,374150.0,128.84324181973793,96.42857142857143,69.94305694305694,0.266025641025641,74.48777337991905,0.15779999999999994,62.503808045382605,0.05570000000000008,0.0186,0.03170000000000006,100.0,0.1665540486574173
395000,397500,390000,392000,166584,-0.0075949367088608,POSCO홀딩스,005490,2018-01-29,389200.0,13332.661715541091,415865.3234310822,362534.6765689178,0,-307051,377125.0,122.14068989262118,81.35593220338984,77.29116646065799,0.2544,66.32874991830954,-0.01090000000000002,62.51842243729624,0.0394000000000001,0.0267,0.04039999999999999,92.86903319463396,0.28862640261650085
388000,393500,379500,379500,270903,-0.03188775510204078,POSCO홀딩스,005490,2018-01-30,389100.0,9861.00774181895,408822.0154836379,369377.9845163621,0,-577954,379150.0,91.073144687667,38.983050847457626,74.62623816861104,0.1859375,42.85701775002491,-0.33340000000000003,63.65131134249725,0.0008999999999999009,0.0107,0.028000000000000025,68.49936273809453,0.44925543665885925
380000,385500,370500,380500,250773,0.0026350461133068936,POSCO홀딩스,005490,2018-01-31,387800.0,8442.374323052089,404684.7486461042,370915.2513538958,0,-327181,380300.0,72.09386977281955,42.3728813559322,69.28263262161568,0.1890625,44.7344700026898,-0.25439999999999996,62.24609292002772,0.0004999999999999449,0.0116,0.02719999999999989,67.4749313718564,0.3485070466995239
385000,400000,381500,395000,334689,0.03810775295663604,POSCO홀딩스,005490,2018-02-01,388400.0,8487.258251731359,405374.51650346274,371425.48349653726,0,7508,381675.0,105.08898835408667,84.375,68.70308716707022,0.2267080745341615,64.83671870971249,0.10549999999999993,62.81313471811924,0.03489999999999993,0.0095,0.027800000000000047,67.50378562199275,0.25316327810287476
390000,390500,381000,383500,227378,-0.029113924050632956,POSCO홀딩스,005490,2018-02-02,386100.0,7857.112098367882,401814.22419673577,370385.77580326423,0,-219870,382450.0,80.75401607849248,44.06779661016949,58.23093220338983,0.19099378881987578,48.16350060220351,-0.0978,61.86534857728348,0.0026999999999999247,0.007,0.010399999999999965,31.139308200982747,0.40729543566703796
378000,383000,374500,381500,206251,-0.0052151238591916504,POSCO홀딩스,005490,2018-02-05,384000.0,7250.952750465065,398501.90550093015,369498.09449906985,0,-426121,383050.0,62.57242178447277,37.28813559322034,49.41737288135593,0.1595744680851064,45.71033852401265,-0.07210000000000005,61.03539519093483,-0.0040000000000000036,-0.0089,-0.0029000000000000137,11.852359162045001,0.346707820892334
380000,380500,367000,375000,318632,-0.017038007863695914,POSCO홀딩스,005490,2018-02-06,383100.0,7372.2006283922,397844.4012567844,368355.5987432156,0,-744753,382925.0,44.51453469467374,24.242424242424242,46.46924756034925,0.11940298507462686,38.135079883502605,-0.2107,55.09396807402668,-0.02070000000000005,-0.0237,-0.01770000000000005,22.218353343384685,0.39679673314094543
381000,385000,363000,365000,242550,-0.026666666666666616,POSCO홀딩스,005490,2018-02-07,380000.0,8086.538521713789,396173.07704342756,363826.92295657244,0,-987303,382550.0,33.27304938362729,5.405405405405405,39.0757523702439,0.1111111111111111,29.201018742452675,-0.35409999999999997,46.78922532430958,-0.04590000000000005,-0.0322,-0.03979999999999995,0.0,0.7288854122161865
362000,374000,360000,360500,359224,-0.012328767123287676,POSCO홀딩스,005490,2018-02-08,373100.0,8793.687927623096,390687.3758552462,355512.6241447538,0,-1346527,382250.0,13.151319674737612,1.25,22.450752370243897,0.06814814814814815,25.921714286947292,-0.3074,40.10203797969542,-0.05689999999999995,-0.0274,-0.03469999999999995,6.628041059531769,0.5980088710784912
348000,354000,345000,352000,311718,-0.023578363384188616,POSCO홀딩스,005490,2018-02-09,366800.0,11018.495216775666,388836.9904335513,344763.0095664487,0,-1658245,380525.0,-32.08868590282135,12.727272727272727,16.18264759366454,0.020289855072463767,20.662177644407222,-0.3528,38.807894165719645,-0.07499999999999996,-0.0551,-0.05120000000000002,6.544545177031365,0.5477122068405151
355500,364500,352500,363000,215516,0.03125,POSCO홀딩스,005490,2018-02-12,363100.0,11694.690653184764,386489.38130636956,339710.61869363044,0,-1442729,379650.0,-3.9004195013120193,32.72727272727273,15.270475020475022,0.09009009009009009,39.67132236746151,0.2915000000000001,39.494595638848004,-0.04390000000000005,-0.0497,-0.04139999999999999,14.844216109315594,0.32185691595077515
364500,364500,356500,358500,145737,-0.012396694214875992,POSCO홀딩스,005490,2018-02-13,359800.0,12616.066406727183,385032.1328134544,334567.8671865456,0,-1588466,378675.0,-6.651749389747641,24.545454545454547,15.33108108108108,0.07819548872180451,35.49623414921939,0.17569999999999997,34.23269293266582,-0.053300000000000014,-0.032,-0.036800000000000055,18.611951852324335,0.3900337815284729
358500,367500,357500,363500,110771,0.013947001394700065,POSCO홀딩스,005490,2018-02-14,359500.0,12944.491817798613,385388.9836355972,333611.0163644028,0,-1477695,377575.0,0.8279200101897484,40.65934065934066,22.38186813186813,0.09984871406959153,43.43375799739552,0.3147,33.20010515703631,-0.0373,-0.0163,-0.025699999999999945,28.843593334316473,0.18264204263687134
360000,365000,355500,363500,206970,0.0,POSCO홀딩스,005490,2018-02-19,360100.0,13185.917527902033,386471.83505580405,333728.16494419595,0,-1477695,376500.0,-6.886577145586849,46.25,31.381868131868135,0.09323308270676692,43.43375799739552,0.1887000000000001,26.48703248700753,-0.034499999999999975,-0.0086,-0.017100000000000004,36.90519047965404,0.4399889409542084
364000,371500,361500,364500,99610,0.0027510316368637433,POSCO홀딩스,005490,2018-02-20,362600.0,13267.3917636636,389134.7835273272,336065.2164726728,0,-1378085,375450.0,6.794231835829243,48.75,38.586413586413585,0.09789156626506024,45.36984510274288,0.0938000000000001,26.384952747865675,-0.029200000000000004,-0.0228,-0.027800000000000047,27.091646614306335,0.49603354930877686
365500,365500,356500,364000,168234,-0.00137174211248281,POSCO홀딩스,005490,2018-02-21,362800.0,13499.000937691342,389798.0018753827,335801.9981246173,0,-1546319,374775.0,-10.387691237830355,47.5,41.54095904095904,0.08819133034379671,44.45687254562281,0.04760000000000009,27.009687791748483,-0.028800000000000048,-0.0127,-0.021599999999999953,33.11367389836522,0.400246798992157
359000,363000,356500,359500,144617,-0.012362637362637319,POSCO홀딩스,005490,2018-02-22,363000.0,13854.982003445246,390709.9640068905,335290.0359931095,0,-1690936,373750.0,-22.631779984721216,50.0,46.63186813186813,0.08774583963691376,36.52006688230086,-0.14359999999999995,27.994588701925178,-0.03810000000000002,-0.0267,-0.027200000000000002,28.500926606433186,0.6383782625198364
364000,368500,359500,362500,125529,0.008344923504867818,POSCO홀딩스,005490,2018-02-23,362800.0,13704.086021483246,390208.1720429665,335391.8279570335,0,-1565407,372525.0,-10.293496621621658,66.0377358490566,51.70754716981132,0.08695652173913043,44.4533778824965,0.03750000000000009,25.281611517852898,-0.026900000000000035,-0.0073,-0.0121,47.79259108854363,0.5155743956565857
368000,375000,366500,369500,190909,0.0193103448275862,POSCO홀딩스,005490,2018-02-26,364000.0,12922.440701516583,389844.88140303316,338155.11859696684,0,-1374498,371400.0,15.685176892073496,75.55555555555556,57.568658280922435,0.1334355828220859,58.85209449868161,0.2813000000000001,31.656728165630643,-0.005099999999999993,-0.0098,-0.009399999999999964,70.53282140831611,0.19134245812892914
371500,381000,370500,378500,225515,0.02435723951285529,POSCO홀딩스,005490,2018-02-27,366800.0,11815.773355984862,390431.5467119697,343168.4532880303,0,-1148983,370575.0,41.64895877603065,90.19607843137256,65.85787396719694,0.15749235474006115,70.6073213102945,0.3851,38.97822321167504,0.021400000000000086,-0.0104,-0.009800000000000031,79.59981899448026,0.17048777639865875
370500,371500,360500,361500,285527,-0.044914134742404244,POSCO홀딩스,005490,2018-02-28,366300.0,10832.334636827469,387964.66927365493,344635.33072634507,0,-1434510,369050.0,-21.192798199550094,23.52941176470588,61.06375632013811,0.08395802098950525,42.85604247638887,-0.15400000000000003,38.73067584097073,-0.020499999999999963,-0.0206,-0.02090000000000003,58.661444276095445,0.28805020451545715
363500,363500,343500,348500,315702,-0.03596127247579528,POSCO홀딩스,005490,2018-03-02,364100.0,11458.161880694997,387016.32376139,341183.67623861,0,-1750212,367500.0,-89.24881604784592,13.333333333333334,53.73042298680478,0.03412462908011869,31.49630010065063,-0.3657,39.300262766368476,-0.05169999999999997,-0.0114,-0.03090000000000004,41.34708906848985,0.33390679955482483
349000,361500,346000,348500,220885,0.0,POSCO홀딩스,005490,2018-03-05,361300.0,11777.096416349881,384854.19283269974,337745.80716730026,0,-1750212,365900.0,-92.86214320622389,13.333333333333334,43.189542483660134,0.03412462908011869,31.49630010065063,-0.3307,49.079750507720156,-0.047599999999999976,-0.0268,-0.041200000000000014,21.13237843644382,0.579690158367157
355000,357500,347500,348500,183409,0.0,POSCO홀딩스,005490,2018-03-06,357100.0,10216.440568746913,377532.8811374938,336667.1188625062,0,-1750212,363575.0,-101.26496651559243,13.333333333333334,30.745098039215684,0.026509572901325478,31.49630010065063,-0.24270000000000003,51.70189553440914,-0.04149999999999998,-0.0066,-0.02639999999999998,38.86135069815852,0.39195516705513
346000,355000,344000,347500,263641,-0.0028694404591105283,POSCO홀딩스,005490,2018-03-07,350900.0,9678.346694391706,370256.69338878343,331543.30661121657,0,-2013853,361775.0,-118.74383928695366,10.666666666666668,14.83921568627451,0.03886397608370702,30.42434155157602,-0.09330000000000005,42.67260300568854,-0.03949999999999998,-0.0143,-0.030000000000000027,25.492991366448887,0.4167371988296509
351000,358000,347500,358000,301548,0.030215827338129442,POSCO홀딩스,005490,2018-03-08,350200.0,8514.075033978215,367228.1500679564,333171.8499320436,0,-1712305,360600.0,-93.63855142219253,38.666666666666664,17.866666666666667,0.07669172932330827,51.30598186177797,0.4557,51.54556322836322,-0.007199999999999984,-0.0139,-0.017100000000000004,54.986352013053306,0.2838224172592163
354000,357000,344000,345000,387238,-0.03631284916201116,POSCO홀딩스,005490,2018-03-09,349500.0,8486.21172689467,366472.4234537893,332527.5765462107,0,-2099543,359100.0,-132.16994548471186,4.0,16.0,0.017699115044247787,35.48364036337364,-0.015499999999999958,43.66601309781363,-0.0393,-0.0081,-0.006199999999999983,79.86594017038787,0.3749467432498932
350000,356000,345500,353000,236809,0.023188405797101463,POSCO홀딩스,005490,2018-03-12,350400.0,8471.313823412347,367342.6276468247,333457.3723531753,0,-1862734,358500.0,-114.21981843904763,25.333333333333336,18.4,-0.012587412587412588,47.4509269370582,0.20950000000000002,52.04950452051689,-0.01529999999999998,-0.0009,0.0038000000000000256,95.34288496575849,0.29463812708854675
348500,356000,348000,353500,190091,0.0014164305949009304,POSCO홀딩스,005490,2018-03-13,351400.0,8528.74396873366,368457.4879374673,334342.5120625327,0,-1672643,358150.0,-103.68217054263553,35.714285714285715,22.876190476190477,-0.0380952380952381,48.171954605791896,0.13169999999999993,52.409784106154056,-0.013000000000000012,0.0114,0.00770000000000004,100.0,0.2078850269317627
348000,350500,338500,340000,307670,-0.038189533239038176,POSCO홀딩스,005490,2018-03-14,349900.0,9365.249315252759,368630.4986305055,331169.5013694945,0,-1980313,357550.0,-148.47257199167873,6.0,21.942857142857143,-0.07608695652173914,33.34711157171935,-0.22719999999999996,51.02353791937922,-0.04910000000000003,-0.0046,0.0043999999999999595,92.9735849731933,0.2677636444568634
340000,343500,335500,337500,216743,-0.007352941176470562,POSCO홀딩스,005490,2018-03-15,345800.0,10275.76991609004,366351.5398321801,325248.4601678199,0,-2197056,356275.0,-158.80456317091156,7.6923076923076925,15.747985347985349,-0.08660351826792964,31.212532122820036,-0.20240000000000002,49.12628498975996,-0.05269999999999997,-0.0083,0.007100000000000106,96.60658259515841,0.2792116403579712
338500,344500,338500,342000,246914,0.01333333333333342,POSCO홀딩스,005490,2018-03-16,345200.0,10739.621673234604,366679.2433464692,323720.7566535308,0,-1950142,355450.0,-135.202390926484,28.888888888888886,20.725763125763127,-0.09403973509933775,39.56806838695219,-0.009600000000000053,50.01850883636701,-0.037799999999999945,-0.0065,0.007900000000000018,96.88611544715451,0.2920374274253845
345500,354500,341500,343000,305657,0.0029239766081872176,POSCO홀딩스,005490,2018-03-19,343200.0,10907.837597463184,365015.6751949264,321384.3248050736,0,-1644485,354425.0,-105.94386351128222,33.33333333333333,22.325763125763125,-0.07919463087248323,41.46414424911105,0.07000000000000006,51.55444070670303,-0.032200000000000006,-0.0099,0.0004999999999999449,81.48778861788624,0.2930879592895508
343500,348000,339000,340500,239582,-0.007288629737609353,POSCO홀딩스,005490,2018-03-20,340600.0,11111.249633639427,362822.4992672789,318377.5007327211,0,-1884067,353275.0,-117.78744166313095,22.22222222222222,19.62735042735043,-0.07094133697135062,37.89704017642251,0.03269999999999995,44.698307999114725,-0.03620000000000001,-0.001,0.0047999999999999154,90.01623658536585,0.21241159737110138
339500,346000,339000,345500,186907,0.014684287812041008,POSCO홀딩스,005490,2018-03-21,341700.0,10911.455834170441,363522.9116683409,319877.0883316591,0,-1697160,352325.0,-108.22784810126552,46.51162790697674,27.729676008745777,-0.10608020698576973,48.525015550991554,0.22130000000000005,51.14592431432331,-0.019399999999999973,-0.0046,0.0045999999999999375,89.56904227642279,0.16921836137771606
348000,351000,340000,340500,258138,-0.01447178002894356,POSCO홀딩스,005490,2018-03-22,342300.0,10853.207141815608,364006.4142836312,320593.5857163688,0,-1955298,351150.0,-102.34922861150079,24.390243902439025,31.069263250772043,-0.10512483574244415,40.25763791360536,-0.03090000000000004,57.89836922632815,-0.030299999999999994,-0.0031,0.009200000000000097,90.523523755284,0.17145083844661713
334500,336000,320000,321500,450499,-0.05580029368575623,POSCO홀딩스,005490,2018-03-23,338200.0,12513.676728410284,363227.3534568206,313172.6465431794,0,-2405797,349250.0,-176.59270351211538,4.166666666666666,26.124818806327596,-0.14947089947089948,22.656066409718434,-0.4063,49.92168122913414,-0.07950000000000002,-0.0416,-0.02190000000000003,20.62320888484623,0.45328450202941895
325000,333000,322000,328000,318415,0.02021772939346822,POSCO홀딩스,005490,2018-03-26,335200.0,12960.948430208544,361121.8968604171,309278.1031395829,0,-2087382,347525.0,-159.32966483241614,23.18840579710145,24.09583329908122,-0.14915693904020752,34.42604182973382,-0.06330000000000002,58.565081106277916,-0.05620000000000003,-0.0311,-0.013000000000000012,36.873269316337385,0.43637484312057495
335000,345500,333500,345500,368550,0.05335365853658547,POSCO홀딩스,005490,2018-03-27,336200.0,11885.722306062891,359971.4446121258,312428.5553878742,0,-1718832,346325.0,-93.18570136352979,73.91304347826086,34.43399755028895,-0.1025974025974026,56.039286528348754,0.3877999999999999,64.60863168991344,-0.0023999999999999577,-0.0253,-0.006399999999999961,48.15604316719247,0.4928407073020935
335000,338000,332000,335000,164541,-0.03039073806078152,POSCO홀딩스,005490,2018-03-28,334100.0,9410.380606431037,352920.7612128621,315279.2387871379,0,-1883373,344150.0,-117.58841255082933,43.47826086956522,33.82732414280664,-0.1309987029831388,45.29112517268404,0.1398999999999999,56.31762292466883,-0.026599999999999957,-0.0401,-0.01880000000000004,18.16609716004436,0.29823923110961914
333500,337500,326000,337000,187759,0.005970149253731405,POSCO홀딩스,005490,2018-03-29,333400.0,8592.032723156259,350584.06544631254,316215.93455368746,0,-1695614,342925.0,-118.49266576694174,49.275362318840585,38.80434782608695,-0.10728476821192053,47.58879523565029,0.15510000000000002,58.52407506898862,-0.017299999999999982,-0.0263,-0.011299999999999977,33.797171447392316,0.3060305416584015
334000,336000,324500,325500,247665,-0.03412462908011871,POSCO홀딩스,005490,2018-03-30,334200.0,9315.345291224323,352830.6905824486,315569.3094175514,0,-1943279,341775.0,-132.6793338330669,17.741935483870968,41.51940158952782,-0.14342105263157895,36.89662975199833,-0.1624,51.10749744854384,-0.047599999999999976,-0.0358,-0.00660000000000005,42.472909769761024,0.20057684183120728
324500,332500,324500,327500,164983,0.006144393241167334,POSCO홀딩스,005490,2018-04-02,334100.0,9693.289865729324,353486.5797314586,314713.4202685414,0,-1778296,340725.0,-128.6209390958855,24.193548387096776,41.72043010752688,-0.15374677002583978,39.72298097305551,-0.11939999999999995,44.509553505874685,-0.038799999999999946,-0.037,-0.006399999999999961,40.926112212663654,0.2297661006450653
326000,327000,321500,325000,143539,-0.007633587786259555,POSCO홀딩스,005490,2018-04-03,330000.0,10116.297429603806,350232.59485920763,309767.40514079237,0,-1921835,339550.0,-138.74201187270924,16.129032258064516,30.163627863487612,-0.17091836734693877,37.22224739952342,-0.09970000000000001,44.973414666995225,-0.04290000000000005,-0.0468,-0.006099999999999994,39.342896615192295,0.318276584148407
322000,324000,316500,317500,227865,-0.023076923076923106,POSCO홀딩스,005490,2018-04-04,326500.0,11055.958146009492,348611.91629201896,304388.08370798104,0,-2149700,338050.0,-156.03085170395502,3.4482758620689653,22.157630861988363,-0.1962025316455696,30.34499241792072,-0.20879999999999999,47.2288402903563,-0.060799999999999965,-0.0647,-0.01859999999999995,7.888822569996624,0.8023970127105713
318000,321500,316500,318500,236533,0.0031496062992126816,POSCO홀딩스,005490,2018-04-05,322800.0,10830.360590779674,344460.7211815594,301139.2788184406,0,-1913167,336075.0,-153.4794459587251,6.896551724137931,13.681868743047833,-0.1875,32.345003462806474,-0.08389999999999997,41.00493776297269,-0.05230000000000001,-0.0618,-0.005099999999999993,34.849521396628155,0.1713685840368271
319000,323500,316500,319000,273644,0.0015698587127157548,POSCO홀딩스,005490,2018-04-06,321500.0,11254.794300067842,344009.5886001357,298990.4113998643,0,-1639523,334775.0,-144.15649837680482,8.620689655172415,11.85761957730812,-0.15942028985507245,33.49081431467039,-0.03280000000000005,40.55217903147526,-0.04710000000000003,-0.0538,-0.007099999999999995,27.583171486561355,0.31231576204299927
317500,317500,310000,313000,286966,-0.018808777429467072,POSCO홀딩스,005490,2018-04-09,318600.0,11398.839968679978,341397.67993735994,295802.32006264006,0,-1926489,332775.0,-162.56060156327308,10.714285714285714,9.161767042745907,-0.1773981603153745,26.924481445767157,-0.1603,41.20186847415117,-0.05940000000000001,-0.0477,-9.999999999998899e-05,40.85305100154635,0.46398216485977173
312000,325000,310000,324500,387151,0.036741214057508076,POSCO홀딩스,005490,2018-04-10,318500.0,10426.781054471787,339353.5621089436,297646.4378910564,0,-1539338,331325.0,-128.9247910863511,52.72727272727272,16.48141513658755,-0.17848101265822786,49.635966314294464,0.4367000000000001,41.60424888796016,-0.02059999999999995,-0.0459,0.0037000000000000366,46.947963402953505,0.28167983889579773
329000,333500,324500,326500,258804,0.006163328197226425,POSCO홀딩스,005490,2018-04-11,320300.0,10271.447394546904,340842.8947890938,299757.1052109062,0,-1280534,330650.0,-87.27130251098758,63.46153846153846,28.48406765648145,-0.14863102998696218,52.703677025637276,0.3507,44.46969537158459,-0.012599999999999945,-0.0321,0.0018000000000000238,65.77552590677811,0.5445966124534607
326000,327500,319000,321500,279808,-0.015313935681470103,POSCO홀딩스,005490,2018-04-12,320900.0,10332.753237820069,341565.5064756401,300234.4935243599,0,-1560342,329850.0,-107.71134871248326,48.93617021276596,36.89199135420705,-0.15727391874180865,44.56095448812467,0.07469999999999999,44.61015245725472,-0.02529999999999999,-0.0197,0.0016000000000000458,63.55753494351855,0.27214452624320984
325000,332500,324500,327500,209612,0.018662519440124425,POSCO홀딩스,005490,2018-04-13,322600.0,9936.47586579748,342472.951731595,302727.048268405,0,-1350730,329125.0,-78.60300104687647,74.46808510638297,50.061470444449164,-0.12666666666666668,54.65035009647446,0.19599999999999995,41.899786834013234,-0.0049000000000000155,0.0007,0.006699999999999928,79.79235485190195,0.14604197442531586
330000,332000,321500,325000,135924,-0.007633587786259555,POSCO홀딩스,005490,2018-04-16,325000.0,9415.098456594342,343830.1969131887,306169.8030868113,0,-1486654,328225.0,-84.45324656952894,63.829787234042556,60.68457074840053,-0.1095890410958904,50.09219139111017,-0.0047000000000000375,33.90808984658326,-0.009800000000000031,0.0254,0.007100000000000106,83.72015514077671,0.3879457414150238
322500,333000,322500,333000,220848,0.024615384615384706,POSCO홀딩스,005490,2018-04-17,326700.0,9042.44377774509,344784.8875554902,308615.1124445098,0,-1265806,327850.0,-65.47689961638368,97.87234042553192,69.71358428805237,-0.07628294036061026,62.19902808870788,0.17710000000000004,40.84478668730745,0.015700000000000047,0.0192,0.0052000000000000934,77.68223357115357,0.20607326924800873
332000,349500,329000,349500,461637,0.04954954954954949,POSCO홀딩스,005490,2018-04-18,331300.0,9486.694283102483,350273.388566205,312326.611433795,0,-804169,328050.0,-1.1383347788377198,100.0,77.02127659574468,-0.007102272727272727,76.38023021626583,0.3266,47.05742216558351,0.0653999999999999,0.0492,0.014799999999999924,91.64811393130726,0.5488006472587585
